,name,address,review_count,rating,price,categories,latitude,longitude,yelp_id,hours,name_input,address_input,city_input
1462,Jersey Mike's Subs,,116.0,3.5,$,"Sandwiches, Fast Food, Delis",34.144897,34.144897,ym7h0cxvEYErVqJkaxCYaQ,,JERSEY MIKE'S SUBS,813 AMERICANA WAY,GLENDALE
1463,The Mark for Events,,29.0,4.5,,Venues & Event Spaces,34.0552351,34.0552351,P9RGVVn_KHUJRS3tMfJdXQ,,THE MARK FOR EVENTS,9320 W PICO BLVD,LOS ANGELES
1464,El Pollo Loco,,71.0,2.5,$,"Fast Food, Mexican",34.0978251,34.0978251,x5UYQkHv7tJcnc53g3nc6w,,EL POLLO LOCO,8154 W SUNSET BLVD,LOS ANGELES
1465,,,,,,,,,,,LEXPRESS,2000 W 190TH ST,TORRANCE
1466,McDonald's,,18.0,1.5,$,"Fast Food, Burgers, Coffee & Tea",34.1025192113796,34.1025192113796,Fd7Gy46Qn7jVzN1_ZU_5BA,,MCDONALD'S,1275 N AZUSA AVE,COVINA
1467,Chevron,,47.0,1.5,,Gas Stations,34.233925,34.233925,QzhmSY2g3oMTdh4m-hD3lw,,MK CHEVRON MINI MARKET,9055 SUNLAND BLVD,SUN VALLEY
1468,Menchie's Frozen Yogurt,,28.0,4.0,$$,Ice Cream & Frozen Yogurt,33.97045,33.97045,GTBTo8Kpd3cNO23CdsPxLg,,TUTTI FRUTTI FROZEN YOGURT,7105 EASTERN AVE STE HA,BELL GARDENS
1469,Food 4 Less,,16.0,2.5,$$,Grocery,34.2752399,34.2752399,MME9lTjyuXn0qJkxroFtGA,,FOOD 4 LESS MEAT DEPT #377,12765 VAN NUYS BLVD,PACOIMA
1470,Little Beijing Chinese Fast Food,,28.0,3.0,$,Chinese,33.8927885,33.8927885,wkfymbg7nBKXK2gAm0586w,,LITTLE BEIJING CHINESE FOOD,15228 HAWTHORNE BLVD # #C,LAWNDALE
1471,Santa Fe Cafe,,182.0,4.0,$,"Tex-Mex, Breakfast & Brunch",34.1594896553096,34.1594896553096,ImxgfakozqV72KsXx1VoHQ,,SANTA FE CAFE,5679 LAS VIRGENES RD,CALABASAS
1472,Farmer Boys,,291.0,3.0,$,"Burgers, Breakfast & Brunch, Fast Food",34.002667,34.002667,gFeQp3kU5pNrqQfiNLeRLQ,,FARMER BOYS,810 S BREA CANYON RD,WALNUT
1473,Rocco's Deli Italiano,,590.0,4.5,$,"Delis, Sandwiches, Italian",33.80765,33.80765,ESkK59LEiG0uZqmLV1r9BQ,,ROCCO'S DELI ITALIANO,2420 E 28TH ST STE 1,SIGNAL HILL
1474,Rocco's Cheesecake,,634.0,4.5,$$,Desserts,34.0180999,34.0180999,OrDwkkMMuUHSvhvHAOijRw,,ROCCO'S CHEESECAKE,1701 PICO BLVD,SANTA MONICA
1475,La Flor Blanca Restaurant,,129.0,3.5,$,"Salvadoran, Breakfast & Brunch, Soup",34.0256549,34.0256549,K5NSGMNeo8gFiu6XoAMjIQ,,LA FLOR BLANCA,1279 W JEFFERSON BLVD,LOS ANGELES
1476,El Pollo Loco,,161.0,1.5,$,"Mexican, Fast Food",33.744414,33.744414,tNQjsxKstD0pHs-iVjnsrw,,EL POLLO LOCO,215 N GAFFEY ST,SAN PEDRO
1477,The Coffee Roaster,,296.0,4.5,$,Coffee Roasteries,34.1478157,34.1478157,kn3j8JhVPuNSBXh0G5wcTA,,THE COFFEE ROASTER,13567 VENTURA BLVD,SHERMAN OAKS
1478,Trimana,,51.0,3.0,$,Sandwiches,34.058159,34.058159,-Mjb6lfD_jna9xobQWzeiA,,TRIMANA 10920,10920 WILSHIRE BLVD,LOS ANGELES
1479,Los 3 Compadres,,15.0,3.0,$$,"Mexican, Seafood",34.7041049,34.7041049,AbJwtKFbf6BDw09Sw1zalg,,LOS 3 COMPADRES,1235 W AVENUE I,LANCASTER
1480,,,,,,,,,,,PREMIUM PETROLEUM PLUS,3015 W 182ND ST,TORRANCE
1481,El Farolito,,18.0,4.0,$,"Latin American, Seafood, Mexican",34.0473525,34.0473525,eIZDdfLHZZZ9BpTKfp5X8Q,,EL FAROLITO,2737 W PICO BLVD,LOS ANGELES
1482,Starbucks,,142.0,3.0,$$,Coffee & Tea,34.164756,34.164756,8WNM6mYrnVts0UP-MKszlA,,STARBUCKS COFFEE #5642,5166 N LANKERSHIM BLVD STE A,NORTH HOLLYWOOD
1483,La Dijonaise Cafe et Boulangerie,,634.0,3.5,$$,"Bakeries, Sandwiches, French",34.0298656715811,34.0298656715811,VgCUKFwb2Npvti1FhfiXWg,,LA DIJONAISE CAFE,8703 WASHINGTON BLVD,CULVER CITY
1484,Thai Diamond BBQ,,344.0,4.0,$,Thai,34.128388,34.128388,BAz0TryQvBIjewedZDjwTw,,THAI DIAMOND BBQ RESTAURANT,1832 E ROUTE 66 STE #D,GLENDORA
1485,Janitzio Whittier Farms,,27.0,3.5,$,"Meat Shops, Mexican",33.96907,33.96907,SekrM93SH8oRAWaEdpKjzg,,JANITZIO PRODUCED & MEAT MKT,8236 NORWALK BLVD,WHITTIER
1486,Rite Aid,,19.0,2.5,$,"Drugstores, Convenience Stores",33.999587,33.999587,ktJkCvwqVCzcG-vwVLk0rQ,,RITE AID #6495 ICE CREAM,9333 E WHITTIER BLVD,PICO RIVERA
1487,Giamela's Submarine Sandwiches,,175.0,3.5,$,"Sandwiches, Italian, Pizza",34.2600849359241,34.2600849359241,0Rcia5STyC5OseOm97YXJA,,GIAMELA'S,8728 FOOTHILL BLVD,SUNLAND
1488,Makomae Japanese Cuisine,,411.0,4.5,$$,Sushi Bars,34.0344545348774,34.0344545348774,5zqyjooZCmGJyYskNXlzhg,,MAKOMAE JAPANESE CUISINE,868 N DIAMOND BAR BLVD,DIAMOND BAR
1489,The Vounge,,111.0,3.5,$$,"Tea Rooms, Lounges, Sports Bars",34.0922901034355,34.0922901034355,M2NHh-iw7UuLa0TEQnfiGQ,,THE VOUNGE,10602 LOWER AZUSA RD,EL MONTE
1490,Tasty Garden,,1100.0,3.0,$$,"Chinese, American (Traditional), Hong Kong Style Cafe",34.06828,34.06828,5fZ3viHUll3n5JeH6hmmZA,,TASTY GARDEN,500 N ATLANTIC BLVD #A100,MONTEREY PARK
1491,,,,,,,,,,,LEYVA'S PANADERIA,551 E FRANCISQUITO AVE STE #C,WEST COVINA
1492,Jjampong Nara,,19.0,3.5,$,Korean,33.8731583207846,33.8731583207846,3akUaKjc_FknkQhUGQ8aig,,E TERIYAKI-JJAMBBONG NARA,13430 ARTESIA BLVD,CERRITOS
1493,Patricio's Grill and Pasta,,64.0,4.5,$$,"American (Traditional), Italian, Argentine",34.6632592635535,34.6632592635535,tQEHvQK4JtlCmHERFgRPEw,,PATRICIO'S GRILL & PASTA,14700 ELIZABETH LAKE RD,LAKE HUGHES
1494,Tribal Cafe,,767.0,4.0,$,"Juice Bars & Smoothies, Delis",34.06876,34.06876,hCK62V2SW6nRoR0NK9E88g,,TRIBAL CAFE,1651 W TEMPLE ST,LOS ANGELES
1495,Dorose Liquors,,3.0,2.0,,"Beer, Wine & Spirits",34.2495384216309,34.2495384216309,CJP6w20MBGsTLLT9aktn6w,,DOROSE LIQUOR,20930 LASSEN ST,CHATSWORTH
1496,Buca di Beppo Italian Restaurant,,493.0,3.0,$$,Italian,34.417805483584,34.417805483584,LPYhpjgIw3r-DBWy6Q-0Pg,,BUCA DI BEPPO,26940 THEATER DR,VALENCIA
1497,Sam's Club,,235.0,2.0,$$,"Grocery, Wholesale Stores, Pharmacy",33.873781,33.873781,o-A6CGYLDXn7O9IKFsfcmg,,SAM'S CLUB #6617 - BAKERY,1399 W ARTESIA BLVD,GARDENA
1498,Mr. Sushi,,1091.0,4.0,$$,"Sushi Bars, Japanese, Pubs",34.4217603,34.4217603,9G6p_ljSV5VbeTNhMd9icA,,MR. SUSHI,23360 VALENCIA BLVD # D,VALENCIA
1499,Farmer Boys,,381.0,3.0,$$,Diners,34.2346603,34.2346603,bBNBndq4EZSX3akrLoPhQw,,FARMER BOYS,9010 RESEDA BLVD,NORTHRIDGE
1500,Crab Avenue,,737.0,4.0,$$,"Seafood, Cajun/Creole",34.1585256065118,34.1585256065118,APTLGRhC2lDhTq2_2hGMWg,,CRAB BOIL AVE,900 N CENTRAL AVE,GLENDALE
1501,Tattle Tale Room,,211.0,4.0,$,"Bars, Karaoke",33.99495,33.99495,YcxM_18HlBhdmpguV6Gm8g,,TATTLE TALE ROOM,5401 S SEPULVEDA BLVD,CULVER CITY
1502,Taco Bell,,73.0,2.5,$,"Mexican, Fast Food",34.134756,34.134756,tDcvdJvvRtdAi1twuMzvxQ,,TACO BELL 28466,932 S CENTRAL AVE,GLENDALE
1503,Ruby Thai,,7.0,3.0,$,Thai,33.8639818218164,33.8639818218164,CaNd_ZIh1Lcy5S-Q-EbAcg,,RUBY THAI KITCHEN (RESTAURANT),139 LOS CERRITOS MALL # FC-25,CERRITOS
1504,,,,,,,,,,,D  SHU,735 E 12TH ST STE 408,LOS ANGELES
1505,,,,,,,,,,,THE PINK STORE MARKET,11320 S MONA BLVD,LOS ANGELES
1506,,,,,,,,,,,HAPPY NOODLE CO,3458 1/2 WILSHIRE BLVD,LOS ANGELES
1507,Edi's Kabob & Catering,,3.0,4.5,$,Middle Eastern,34.142483,34.142483,sI_KPFFKJThiSWDxhqSEew,,ASLAN CATERING,2750 COLORADO BLVD #4,LOS ANGELES
1508,,,,,,,,,,,EL PROGRESSO RESTAURANT #4,8259 SEPULVEDA BLVD,PANORAMA CITY
1509,BLVD 16,,103.0,3.5,$$,"American (New), Breakfast & Brunch, Cocktail Bars",34.0600499,34.0600499,vHcg5feaGi_ZyC9xh5UjgQ,,BLVD 16 AT THE HOTELPALOMAR,10740 WILSHIRE BLVD,LOS ANGELES
1510,,,,,,,,,,,LA BREA BAKERY CEDARS NORTH TOWER,8700 BEVERLY BLVD,LOS ANGELES
1511,TacosWay,,121.0,3.0,$$,Tacos,34.201619999988,34.201619999988,pCqy9Zi81W3yQOCi05QpFQ,,QUIERES TACOSWAY MEXICAN RESTAURANT,7230 VARIEL AVE # H,CANOGA PARK
1512,Master Burger # 3,,113.0,3.0,$,"Burgers, Chicken Wings, Sandwiches",34.03238,34.03238,Rn5DsfEso39jnaoR3hMj7A,,MASTER BURGER,4366 W ADAMS BLVD,LOS ANGELES
1513,,,,,,,,,,,99 CENT STORE LA VOZ DE DIOS,2808 JAMES M WOOD BLVD,LOS ANGELES
1514,,,,,,,,,,,ROYAL,6541 HOLLYWOOD BLVD STE #102,LOS ANGELES
1515,Thai'n I Catering,,9.0,4.0,,Caterers,34.1616632197762,34.1616632197762,nnhq3BdtzH6O4y9mSyGmRg,,THAI'N  I CAFE,17544 VENTURA BLVD,ENCINO
1516,Baltaire Restaurant,,765.0,4.0,$$$$,"Steakhouses, American (New), Desserts",34.0541093,34.0541093,Hn91zaI07yBNJeByaGyEMQ,,BALTAIRE,11647 SAN VICENTE BLVD,LOS ANGELES
1517,,,,,,,,,,,EL MANJAR PGRUAND BAKERY,12802 PARAMOUNT BLVD,DOWNEY
1518,Las Delicias,,50.0,4.0,$,Mexican,34.0102421,34.0102421,nIfhkt9Wnj4ZOflbhAOy5w,,LAS DELICIAS MEXICAN FOOD,4029 S WESTERN AVE,LOS ANGELES
1519,Jamba Juice,,176.0,3.0,$$,Juice Bars & Smoothies,33.858811,33.858811,Jy9AQm7i7vdorGM0FTwWSA,,JAMBA JUICE,11437 E SOUTH ST,CERRITOS
1520,Chevron Food Mart,,15.0,4.0,,Gas Stations,34.17223,34.17223,JpJ9AbS0kEYkyWq8MCKcyg,,CHEVRON FOOD MART DELI,19156 VENTURA BLVD,TARZANA
1521,Corner Burger,,725.0,4.5,$,"Burgers, Fast Food, Juice Bars & Smoothies",33.8983829570516,33.8983829570516,OERoVs-0tfDrJWARfyIDvQ,,CORNER BURGER,4437 W 147TH ST,LAWNDALE
1522,Steve's Burgers,,221.0,3.0,$,"Burgers, Mexican, Breakfast & Brunch",33.8320198059082,33.8320198059082,IeOjTEVJdyzzIdLNCpJ6Aw,,STEVE'S CHARBURGER #1,1632 CRENSHAW BLVD,TORRANCE
1523,Fusion Sushi,,297.0,3.5,$$,"Sushi Bars, Japanese",33.864251,33.864251,TjJkMHTNevIftCfBvEOYLw,,FUSION SUSHI,1200 PACIFIC COAST HWY STE #101,HERMOSA BEACH
1524,L'ambiance Cafe,,124.0,4.0,$$,"Mediterranean, Hookah Bars",34.1631965637207,34.1631965637207,1yoA6FMPHpfb6yU2hGjzSA,,ROUND CAFE L'AMBIANCE,17777 VENTURA BLVD # 101,ENCINO
1525,Rice Garden,,70.0,2.0,$,"Fast Food, Chinese",34.0514941,34.0514941,IfSXb48kDOw71uGA8iAqSQ,,RICE GARDEN,505 S FLOWER ST # #B270,LOS ANGELES
1526,Iccho Restaurant,,320.0,3.5,$$,"Sushi Bars, Izakaya",33.7938673443014,33.7938673443014,EtHWTb6UOBFRu2fKOlq5nw,,ICCHO,25310 CRENSHAW BLVD,TORRANCE
1527,Four Brothers Burger Grill,,315.0,4.0,$$,"American (New), Breakfast & Brunch, Burgers",33.8877365,33.8877365,3vanAVMlgVadrS7DxMBWUw,,FOUR BROTHERS BURGER GRILL,2723 MANHATTAN BEACH BLVD,REDONDO BEACH
1528,Starbucks,,123.0,3.5,$$,Coffee & Tea,34.160779,34.160779,scwo7YXyRBsiR6WOsd7SZg,,STARBUCKS COFFEE #544,17308 VENTURA BLVD,ENCINO
1529,Wetzel's Pretzels,,9.0,2.5,$,Pretzels,34.040046,34.040046,VRCN2HyQpzpEW6QAwdE-TQ,,WETZEL'S PRETZELS,10800 W PICO BLVD # 380,LOS ANGELES
1530,,,,,,,,,,,TORTILLERIA,18571 SOLEDAD CANYON RD,SANTA CLARITA
1531,Huckleberry,,2038.0,3.5,$$,"Breakfast & Brunch, Bakeries, Cafes",34.02399415592,34.02399415592,U-eD6s4ZChBN84REvAcBsA,,HUCKLEBERRY,1014 WILSHIRE BLVD,SANTA MONICA
1532,Signature Cafe II,,13.0,3.5,$,Cafes,34.0330201,34.0330201,6BEH36MfkquJLUmV-b3DAQ,,SIGNATURE CAFE,8693 VENICE BLVD,LOS ANGELES
1533,Atlantic Times Square,,105.0,3.5,$$,Shopping Centers,34.068925,34.068925,EDrvvYQKXmg2scUvVVgxmA,,PAPPARICH AT ATLANTIC TIMES SQUARE,500 N ATLANTIC BLVD # 116,MONTEREY PARK
1534,Pastina,,261.0,4.0,$$,Italian,34.0431365966797,34.0431365966797,iTOqdtAdSJy8ODW8W6cFbA,,PASTINA,2260 WESTWOOD BLVD,LOS ANGELES
1535,Elm Tree Sandwich Shop,,42.0,4.5,$,Sandwiches,33.9853364293361,33.9853364293361,uK1xX_dtLVyHZortd43fdA,,ELM TREE SANDWICH SHOP,5900 S EASTERN AVE STE #182,LOS ANGELES
1536,Boccato's Groceries,,80.0,4.5,$$,Grocery,33.875627964735,33.875627964735,p4uYxSHhkW4YUhSN7Wu9og,,BOCCATO'S GROCERIES,3127 MANHATTAN AVE,HERMOSA BEACH
1537,Smart & Final Extra!,,65.0,3.0,$,Grocery,34.0222282,34.0222282,z7zItR4sI_F-NjnXRN6cGA,,SMART & FINAL #330,10113 VENICE BLVD,LOS ANGELES
1538,Jewel City Bowl,,455.0,4.0,,Bowling,34.1453975,34.1453975,Fh5mUzlbCZuBI6Vx4wZupg,,JEWEL CITY BOWL LOUNGE,135 S GLENDALE AVE,GLENDALE
1539,Chill,,333.0,4.0,$,"Ice Cream & Frozen Yogurt, Coffee & Tea, Creperies",34.1501876667928,34.1501876667928,vXWxuXUDmSgwUocSU9ZYRQ,,CHILL,11706 MOORPARK ST,STUDIO CITY
1540,Mo's Place,,215.0,4.0,$$,"Sports Bars, Fish & Chips",33.9591516,33.9591516,e04l1swtA5YkUmOXONahGQ,,MO'S PLACE,203 CULVER BLVD,PLAYA DEL REY
1541,Prego Pizzeria,,39.0,4.5,,Pizza,34.15908,34.15908,2sNoHcx8b6z7hKoR8HcFzw,,PREGO PIZZERIA,16733 VENTURA BLVD # 12,ENCINO
1542,Pouri Bakery,,9.0,3.0,$,Bakeries,34.145966,34.145966,5hf1cfROupDDVemUMUSwEg,,POURI BAKERY,109 S ADAMS ST,GLENDALE
1543,Coco's Bakery Restaurant,,204.0,3.0,$$,"American (Traditional), Bakeries, Breakfast & Brunch",34.26743511,34.26743511,qfsbWfb0kr9WkP7CVCg7Rg,,COCO'S #0239,10841 SEPULVEDA BLVD # #858,MISSION HILLS
1544,,,,,,,,,,,KFC SAN FERNANDO,1327 SAN FERNANDO RD,SAN FERNANDO
1545,El Pollo Habanero,,8.0,4.0,$$,Mexican,33.9359868739917,33.9359868739917,5aTRKO108jpE0ACq4Wtd8A,,EL POLLO HABANERO,3456 MARTIN LUTHER KING JR BLVD,LYNWOOD
1546,1 Oak,,295.0,2.0,$$$,"Dance Clubs, Bars",34.0909,34.0909,NT-c9ch6FLq4a1l72jiIsA,,1 OAK LOS ANGELES MAIN BAR,9039 SUNSET BLVD,WEST HOLLYWOOD
1547,Shik Do Rak,,449.0,3.5,$$,"Korean, Barbeque",34.257032,34.257032,qvTv8VnNNi5ZKfZa69JTGQ,,SHIK DO RAK NORTHRIDGE,18434 DEVONSHIRE ST,NORTHRIDGE
1548,Four Points by Sheraton Los Angeles International Airport,,615.0,2.5,$$,"Hotels, Venues & Event Spaces",33.947859,33.947859,0qIL_PnjFR5XoRAZr7GrFg,,FOUR POINTS LAX-BREWSTER'S,9750 AIRPORT BLVD,LOS ANGELES
1549,Los Angeles City College,,140.0,3.0,,Colleges & Universities,34.0871352541245,34.0871352541245,p5f5pEDztzN9HYgJvvs4rg,,LOS ANGELES CITY COLLEGE BO,855 N VERMONT AVE,LOS ANGELES
1550,Beach House Hotel Hermosa Beach,,218.0,4.0,$$$,Hotels,33.86299,33.86299,n86Ke1Hbu7QuT7ebfjjRwA,,BEACH HOUSE AT HERMOSA BEACH,1300 THE STRAND,HERMOSA BEACH
1551,El Rey Theatre,,548.0,4.0,$$,"Music Venues, Venues & Event Spaces",34.0627,34.0627,Gc5tn6bsEn9A3LQYfxtk_Q,,EL REY THEATRE BAR,5515 WILSHIRE BLVD,LOS ANGELES
1552,Hinglee Farmer's Market,,2.0,5.0,,Farmers Market,34.086985746454,34.086985746454,9RvQJKPSaZiblsN231Glew,,HINGLEE FARM MARKET,4547 PECK RD,EL MONTE
1553,Yogurtland,,63.0,3.0,$,Ice Cream & Frozen Yogurt,34.167655265665,34.167655265665,he3Jy5BfucDM8f4hAsnQ0g,,YOGURTLAND,22635 VENTURA BLVD STE A,WOODLAND HILLS
1554,,,,,,,,,,,TACOS DON FELIX,3985 1/2 SAWTELLE BLVD,CULVER CITY
1555,Applebee's Grill + Bar,,203.0,3.0,$$,"American (Traditional), Sports Bars, Burgers",33.993003,33.993003,Pa0cv5hJdZR6E-i5qQL5wg,,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,1590 S AZUSA AVE,INDUSTRY
1556,Kris's Mobil,,3.0,3.5,,Gas Stations,34.15631,34.15631,ZSAH2Pa_njv0r9744-vEoQ,,NORTH GLENDALE MOBIL,700 N GLENDALE AVE,GLENDALE
1557,,,,,,,,,,,"DC PAVILION - LOGE BAR, 3RD FL",135 N GRAND AVE FL 2,LOS ANGELES
1558,RJ Southern Home Cooking,,362.0,3.0,$$,"American (Traditional), Soul Food, Southern",33.90347,33.90347,awqoawml_gJU1azrPSBlyQ,,R J SOUTHERN HOME COOKING,8852 ROSECRANS AVE,DOWNEY
1559,Carlton's Market,,14.0,3.0,$,"Grocery, Beer, Wine & Spirits",34.07479,34.07479,YzI4PXIQUV3oIUseaEsuCg,,CARLTON'S MARKET,11944 RAMONA BLVD,EL MONTE
1560,Wow Bento & Roll,,81.0,3.5,$,"Sushi Bars, Japanese",34.0455764,34.0455764,JNeiIc1maDtBx-vQF-7n3Q,,WOW BENTO & ROLL,710 S HILL ST,LOS ANGELES
1561,Hot Pot Hot Pot 四季火鍋,,1007.0,4.0,$$,"Chinese, Hot Pot",34.061733,34.061733,lSq3cBc7a0UIr_RYb3m_BQ,,HOT POT HOT POT,120 S ATLANTIC BLVD,MONTEREY PARK
1562,The Roadhouse Bar & Grill,,102.0,4.0,$,"Sports Bars, American (New), Breakfast & Brunch",33.8586,33.8586,FbfGrPdD-MZ_U3aMQ7BkCA,,THE ROADHOUSE BAR & GRILL,3103 W 190TH ST,TORRANCE
1563,El Pollo Loco,,58.0,2.5,$,"Fast Food, Mexican",34.07395,34.07395,i1mKPbAHLcJ2Xg9OrZ4FtA,,EL POLLO LOCO,2201 N BROADWAY,LOS ANGELES
1564,Lime,,59.0,4.0,$$,"Pizza, Cafes, Breakfast & Brunch",34.029884,34.029884,qNyKwK-olp8-HDBIyLuUhg,,LIME CAFE,1800 STEWART ST,SANTA MONICA
1565,Sbarro,,20.0,3.0,$,"Pizza, Italian",34.0685054,34.0685054,fryaA0YpB_2-6FKtFLqwxQ,,LA CUCINA BY SBARRO,308 WESTWOOD PLZ,LOS ANGELES
1566,,,,,,,,,,,FIG & OLIVE MELROSE PL.,650 N LA CIENEGA BLVD,LOS ANGELES
1567,Garlic Jim's,,114.0,3.5,$$,Pizza,33.8162783,33.8162783,GH9m7JxKhx9FHAR3gV00Qw,,GARLIC JIM'S FAMOUS GOURMET,1876 S PACIFIC COAST HWY,REDONDO BEACH
1568,Sports Authority,,68.0,3.5,$$,Sporting Goods,33.8369293212891,33.8369293212891,kjnl-_LSNME2DszQnunHCA,,SPORTS AUTHORITY,3610 TORRANCE BLVD,TORRANCE
1569,Subway,,28.0,2.5,$,Sandwiches,34.1876425673173,34.1876425673173,gqRo9XnAniQBqLeycxZl_w,,SUBWAY #10292,19315 VICTORY BLVD,RESEDA
1570,Jay's Donuts,,99.0,4.0,$,Donuts,33.7892036437988,33.7892036437988,XGR79Pzir3jyz8k5Ps7qLQ,,JAY'S DONUT,2068 PACIFIC COAST HWY # #A,LOMITA
1571,In-N-Out Burger,,172.0,3.5,$,"Burgers, Fast Food",34.0194122,34.0194122,_7psAhEqIVxWEw6TedLlaw,,IN -N-OUT BURGER # 11,14620 GALE AVE,HACIENDA HEIGHTS
1572,,,,,,,,,,,RESTAURANT,7274 MELROSE AVE,LOS ANGELES
1573,Universal Studios Store,,9.0,3.5,$$$,Souvenir Shops,34.1365890617915,34.1365890617915,OzxjA9L4bS0MmDCGZOA8_g,,ANIMATION STUDIO STORE,100 UNIVERSAL CITY PLZ,UNIVERSAL CITY
1574,HomeTown Buffet,,180.0,2.5,$$,"Buffets, American (Traditional)",33.95886,33.95886,wM_k-EfM5zabQgElh3RxxA,,HOMETOWN BUFFET REST #252,8629 S SEPULVEDA BLVD,LOS ANGELES
1575,Gless Meat Market,,1.0,5.0,$,Meat Shops,34.0432,34.0432,JqEZuZ16so03NRfsVSrcbw,,GLESS MEAT MARKET,1607 E 4TH ST,LOS ANGELES
1576,Mia Sushi,,653.0,4.0,$$,"Sushi Bars, Japanese",34.13143,34.13143,F7OHCip1imApbCz0ZcRifQ,,MIA SUSHI,4741 EAGLE ROCK BLVD,LOS ANGELES
1577,,,,,,,,,,,ROSA'S KITCHEN,1201 W OLYMPIC BLVD,LOS ANGELES
1578,Altadena Express,,252.0,4.5,$,"Desserts, Coffee & Tea, Sandwiches",34.2030096988309,34.2030096988309,zMa_-dS9_Jrb7NX4_D5Ewg,,ALTADENA EXPRESS,2801 N GLENOAKS BLVD,BURBANK
1579,Burger King,,45.0,2.5,$,"Fast Food, Burgers",34.20102,34.20102,cyqbeaMgKUr9K-AwSF23qw,,BURGER KING,11546 SHERMAN WAY,NORTH HOLLYWOOD
1580,Midoh Rowland Heights,,498.0,4.0,$$,Japanese,33.993497,33.993497,GiygDpQ1a47lYmGSD4GlBw,,MIDOH,1380 S FULLERTON RD STE #106,ROWLAND HEIGHTS
1581,Jamba Juice,,51.0,3.0,$,Juice Bars & Smoothies,34.0718305196854,34.0718305196854,0zED2Zr1xE5iaEAryW4fwA,,JAMBA JUICE,189 THE GROVE DR # K-2,LOS ANGELES
1582,,,,,,,,,,,CHICAGO MARKET,735 S CHICAGO ST,LOS ANGELES
1583,Teavana,,94.0,3.5,$$,Coffee & Tea,34.1449868292707,34.1449868292707,zfRZl1nQbW3NoVNpNp1jRg,,TEAVANA CORP,1153 GLENDALE GALLERIA,GLENDALE
1584,Nizam Of India,,371.0,4.0,$$,Indian,34.03991,34.03991,6zO7ihNqwMKyQDtgkyRbZg,,NIZAM INDIAN CUISINE,10871 W PICO BLVD,LOS ANGELES
1585,Armenia Sonsonate,,13.0,3.0,,Salvadoran,34.0220432017237,34.0220432017237,PFEV3GtnHMvteSGFJDkuyg,,ARMENIA RESTAURANT,2529 S SAN PEDRO ST #B,LOS ANGELES
1586,,,,,,,,,,,UNO MART,1480 S GAREY AVE STE #103,POMONA
1587,Kaffe Rouge,,511.0,4.0,$$,"Hookah Bars, American (New), Mediterranean",34.140551,34.140551,LWQscQZNeOM2FgT8GSEJNg,,KAFFE ROUGE,11282 VENTURA BLVD,STUDIO CITY
1588,Meshuga 4 Sushi,,99.0,3.5,$$,"Sushi Bars, Kosher, Japanese",34.08106,34.08106,zdS8vzh9eZfFGcb11z5QkA,,MESHUGA 4 FOOD,526 N LA BREA AVE,LOS ANGELES
1589,7-Eleven,,12.0,4.0,$,"Convenience Stores, Coffee & Tea",33.8417387089645,33.8417387089645,2Ie662gbamo5YYSgeAmXCA,,7- ELEVEN STORE #13735F,3735 EMERALD ST,TORRANCE
1590,Poquito Mas,,258.0,2.5,$,"Mexican, Fast Food",34.2379696027147,34.2379696027147,qac-I_uY1GNmXGNtMUPgrw,,POQUITO MAS,9229 WINNETKA AVE STE A,CHATSWORTH
1591,,,,,,,,,,,SNACK SHOP,10627 OLD RIVER SCHOOL RD,DOWNEY
1592,Fiesta Fast Food Catering,,4.0,5.0,,Caterers,34.1191612,34.1191612,HSLh06rS_wXHKH3CaLtm2Q,,FIESTA FAST FOOD,5532 YORK BLVD,LOS ANGELES
1593,The Gangjung,,237.0,3.5,$$,"Korean, Chicken Shop",34.062736,34.062736,BbVSiHmOtOPtLdb2N2WbYg,,GANGJUNG,621 S WESTERN AVE #302,LOS ANGELES
1594,Keck Medicine of USC,,267.0,3.5,,Hospitals,34.062164,34.062164,N5-MoLY87--gjq4b6UONaw,,KECK HOSPITAL OF USC KITCHEN & CAFE,1500 SAN PABLO ST,LOS ANGELES
1595,Baja Fresh,,68.0,2.5,$,"Mexican, Tex-Mex, Fast Food",34.4156607,34.4156607,4l6Aywu3e-P24uYor_FanA,,BAJA FRESH,18744 SOLEDAD CANYON RD,CANYON COUNTRY
1596,The Hamburger Hamlet,,393.0,3.5,$$,"Burgers, Bars, American (Traditional)",34.151762020254,34.151762020254,7O0B1YfXTcG7zKO6KnwE6Q,,HAMBURGER HAMLET,4419 VAN NUYS BLVD,SHERMAN OAKS
1597,Alchemy Superfood Cafe,,68.0,4.5,$$,"Juice Bars & Smoothies, Live/Raw Food, Gluten-Free",34.0819258,34.0819258,7_HuUlRMcoeFEwWzYX3Kug,,ALCHEMY HEALTH FOOD & JUICE LAB,638 N ROBERTSON BLVD,WEST HOLLYWOOD
1598,Guis' Chevron,,2.0,2.5,,Gas Stations,34.2007199,34.2007199,fiFL374P3m9XgzondyRS_Q,,GUIS HILU CHEVRON,19650 SHERMAN WAY,RESEDA
1599,Jack in the Box,,38.0,3.5,$,"Burgers, Fast Food, Tacos",34.1862125785327,34.1862125785327,FAulO-GnX_hO7I1KsVRAPg,,JACK IN THE BOX #353,22730 VICTORY BLVD,WOODLAND HILLS
