,name,address,review_count,rating,price,categories,latitude_yelp,longitude_yelp,yelp_id,hours,program_name,facility_address,facility_city,latitude,longitude
1497,Stella's Pizza Kitchen,,212,4.5,$$,"Italian, Pizza",34.19874,-118.18839,ZzDaZP8TPhBXWvZrLNLwFg,,STELLA'S PIZZA KITCHEN,456 FOOTHILL BLVD UNIT D,LA CANADA FLINTRIDGE,,
1498,Jae Bu Do,,485,4,$$,"Korean, Seafood",34.0795813,-118.3087635,WQqFyF6FxTVRojoSN4Nljw,,JAE BU DO,474 N WESTERN AVE,LOS ANGELES,,
1499,,,,,,,,,,,BB FUEL,1358 FIRESTONE BLVD,LOS ANGELES,,
1500,Poke Bar,,124,3.5,$$,Poke,33.861769,-118.399675,k9KzcqxsJAeBfQaP19UNbA,,POKE BAR GAB,1120 HERMOSA AVE,HERMOSA BEACH,,
1501,Palmdale Pony League Fields,,3,1.5,,Baseball Fields,34.578952,-118.0939551,pYIk_lPIWE7oeHoaVHah3g,,PALMDALE PONY YOUTH BASEBALL,38310 E 20TH ST E,PALMDALE,,
1502,La Michoacana,,29,3.5,$,"Ice Cream & Frozen Yogurt, Juice Bars & Smoothies",34.06256,-117.75653,iO-YNZnHnFQfs_ALE8XgbA,,LA REAL MICHOACANA ICE CREAM 7,485 W HOLT # C,POMONA,,
1503,Kae Sung Market,,28,5,$,Korean,34.0523652,-118.3110151,RGWUCQofQpfMqmtZPgDEdA,,KAE SUNG MARKET - RETAIL,1010 S ST ANDREWS PL,LOS ANGELES,,
1504,Le Bon Garçon,,24,5,,Candy Stores,34.1016051,-118.3026066,G_doUV-z4VK8XhB_5ayRYA,,LE BON GARCON,5158 HOLLYWOOD BLVD,LOS ANGELES,,
1505,,,,,,,,,,,GOURMET A GO GO YMCA CAFE,1930 FOOTHILL BLVD,LA CANADA FLINTRIDGE,,
1506,Loaded Cafe - Lawndale,,409,4,$$,"Burgers, Breakfast & Brunch, Mexican",33.893549,-118.3522551,4h2iko0KYefQDnGn9SNMIQ,,LOADED CAFE,15126 HAWTHORNE BLVD # B,LAWNDALE,,
1507,Star Crab,,189,4.5,$$,"Seafood, Cajun/Creole",33.984217,-118.096778,q_AFvQbd5Bt369uXF1XARQ,,STAR CRAB,8949 WASHINGTON BLVD # 204,PICO RIVERA,,
1508,7-Eleven,,17,3.5,$,"Convenience Stores, Coffee & Tea",34.0908,-118.37592,CNtt6qo3ssVXdQ0eCyaBEQ,,7-ELEVEN STORE #16187C,1100 N LA CIENEGA BLVD,WEST HOLLYWOOD,,
1509,Crumbs Carnival Treats,,103,4,$,"Tacos, Pizza, Desserts",34.1055674,-117.8182749,jbdQ0vM26WMCQ2qzNZHFvA,,CRUMBS CARNIVAL TREATS,667 W ARROW HWY STE A,SAN DIMAS,,
1510,,,,,,,,,,,EXPRESS LIQUOR,1601 S ALAMEDA ST,LOS ANGELES,,
1511,Daiso Japan,,102,4,$,Discount Store,34.12527084,-118.0561462,7un4-EjgnvZAZNcM623oVA,,DAISO JAPAN,1205 S BALDWIN AVE,ARCADIA,,
1512,,,,,,,,,,,QUEEN'S BURGER,6348 VAN NUYS BLVD,VAN NUYS,,
1513,,,,,,,,,,,FAT BURGER,1916 LINCOLN BLVD,SANTA MONICA,,
1514,Wings 101,,49,4,$,Chicken Wings,33.89564,-118.23161,k6Xw3GFwOwlIO7osCs4Fug,,WINGS 101,510 W COMPTON BLVD,COMPTON,,
1515,McDonald's,,59,1.5,$,"Fast Food, Burgers, Coffee & Tea",34.011163,-118.294027,RMV7JHH_7C3cjXh7ZL3U-Q,,MCDONALD'S #1126,1081 W MARTIN LUTHER KING JR,LOS ANGELES,,
1516,Hollywood Proper Residences,,32,4.5,,Apartments,34.099635,-118.323457,uSdxmzQblNwra0rKxAMcqw,,HOLLYWOOD PROPER F&B,1550 N EL CENTRO AVE,LOS ANGELES,,
1517,Panasia Sweet and Savory,,344,4,$$,"Pan Asian, Malaysian, Chinese",34.09423641,-118.1264868,B509QWwsTAtfq82GpBMUOQ,,PANASIA SWEET & SAVORY,45 S GARFIELD AVE,ALHAMBRA,,
1518,Mechta Deli,,23,4.5,$$,Grocery,34.201427,-118.520601,S1u5QsvtiOcJyUAQmnCfLQ,,MECHTA DELI,17757 SHERMAN WAY,RESEDA,,
1519,,,,,,,,,,,BITES III,10877 WILSHIRE BLVD # P1,LOS ANGELES,,
1520,My Ramen Bar,,792,4,$$,Ramen,34.05004441,-118.240383,z1XXH6A872rVz-cg-HH3pg,,MY RAMEN BAR,321 1/4 1ST ST,LOS ANGELES,,
1521,Frooza,,60,5,$$,"Gelato, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt",34.14629116,-118.0009986,w0SibqI2Nn-lpVIUZs-Krg,,FROOZA,521 S MYRTLE AVE,MONROVIA,,
1522,Arco gasoline,,8,2,,Gas Stations,34.033013,-117.757576,YY3z5s7rZD8hnyinlfTDyQ,,ARCO AM PM #42930,805 RIO RANCHO RD,POMONA,,
1523,,,,,,,,,,,LOS CUATES MEXICAN RESTAURANT,8000 PARK LN,BELL GARDENS,,
1524,Burbank Town Center,,210,3,$$,Shopping Centers,34.183479,-118.312248,ryvyOZyUFPHxyP_ifRAzBA,,BURBANK TOWN CENTER-SCULLERY(LOWER LEVEL FOOD COURT),201 E MAGNOLIA BLVD # 151,BURBANK,,
1525,Ssa Rit Gol,,24,4.5,,"Korean, Asian Fusion, Gastropubs",34.0673969,-118.3088885,#NAME?,,SSA RIT GOL,356 S WESTERN AVE # 203-4,LOS ANGELES,,
1526,Bluestone Lane Santa Monica Coffee Shop,,95,4,$,Coffee & Tea,34.02144,-118.49591,aUN66Q9BwSg5zH3Bu3_UUw,,BLUESTONE LANE,631 WILSHIRE BLVD,SANTA MONICA,,
1527,Shiki Seafood Buffet,,388,3.5,$$,"Buffets, Seafood",34.09981514,-118.0749272,Rk-bJ6r3gIvmY9ZVxf_MuQ,,SHIKI SEAFOOD BUFFET,5535 ROSEMEAD BLVD,TEMPLE CITY,,
1528,Employees Only,,294,4,$$,"Cocktail Bars, American (New), Hawaiian",34.09100091,-118.3631456,ALF79fQM2QhMfsBhwPATng,,EMPLOYEE ONLY RESTAURANT,7953 SANTA MONICA BLVD,WEST HOLLYWOOD,,
1529,Jade House Seafood & BBQ Restaurant,,167,3,$,"Chinese, Seafood, Barbeque",34.0023728,-117.8100644,kg38JrbOx2nJuoOApbRneQ,,JADE HOUSE SEAFOOD & BBQ,1124 S DIAMOND BAR BLVD,DIAMOND BAR,,
1530,Nutrition 4 Less,,12,4.5,$$,"Nutritionists, Vitamins & Supplements",34.1294352,-117.883215,6MvmAISSPRQKN5kNt6-82g,,NUTRITION 4 LESS,1137 E ALOSTA AVE # 8,AZUSA,,
1531,,,,,,,,,GbAZbcCR969hfa4kCQqRcw,,EAT THIS CAFE,6545 SANTA MONICA BLVD,LOS ANGELES,,
1532,Jersey Mike's Subs,,26,3,,"Fast Food, Delis, Sandwiches",34.077338,-118.039776,mL2i4H8mWpPY15dp6633fQ,,JERSEY MIKE'S SUBS,10619 VALLEY BLVD,EL MONTE,,
1533,Spicy Lime Thai,,135,4,$$,Thai,34.15571642,-118.4802948,sfU2F0jksJ1_AQZWOKIgHA,,SPICY LIME,15928 VENTURA BLVD # 101,ENCINO,,
1534,Hawaiian Shaka Redondo Beach,,35,4,,"Breakfast & Brunch, Burgers",33.82054056,-118.3854442,y3Bhe_uW6OIIFYTb9-o_zg,,HAWAIIAN SHAKA BURGER,1511 S PACIFIC COAST HWY,REDONDO BEACH,,
1535,El Patron Tacos Baja,,121,4.5,$,Tacos,34.04235714,-118.0928161,4xJnp6APlAJM6SPy4vckxg,,EL PATRON TACOS BAJA,8131 ARROYO DR,ROSEMEAD,,
1536,Avlabar,,4,3.5,,"Bakeries, Cafes",34.14243,-118.23526,oCJpmcjmFlNR3OjZVLJ7AA,,AVLABAR,1360 E COLORADO ST # A,GLENDALE,,
1537,Cocoa Noir Cafe,,139,4.5,$$,"Chocolatiers & Shops, Custom Cakes, Coffee & Tea",34.2017353,-118.1938528,-5zVse50VGgTqWuSxWg9Fg,,COCOA NOIR,711 FOOTHILL BLVD UNIT H,LA CANADA FLINTRIDGE,,
1538,Carl's Jr,,79,2,$,"Fast Food, Burgers",33.8982887,-118.0062345,lesaljJNurSeL7xrQmxWWQ,,CARL'S JR #24,15226 ROSECRANS,LA MIRADA,,
1539,Nostal Cafe,,121,4.5,$$,"Juice Bars & Smoothies, Breakfast & Brunch, Desserts",34.1725819,-118.5637735,L1e4ND2CdmdFQW8Pg9GaGg,,NOSTAL CAFE,19745 VENTURA BLVD UNIT F,WOODLAND HILLS,,
1540,KFC,,83,1.5,$,"Fast Food, Chicken Wings, Chicken Shop",34.10425243,-118.152854,mCA8AF1MslC-od9vmAe-GQ,,KFC,1318 HUNTINGTON DR # D,SOUTH PASADENA,,
1541,Hopia Like It - Granada Hills,,182,4.5,$,"Bakeries, Desserts, Filipino",34.2650049,-118.5200226,Awu7RXNJt-6UbmRBjs9R8Q,,HOPIA LIKE IT,17705 CHATSWORTH ST,GRANADA HILLS,,
1542,SuKarne - Premium Meats,,8,5,,Meat Shops,34.20383,-118.4492,Pp9CrLijLHjvu1TDzJ9Tgw,,SUKARNE,7335 VAN NUYS BLVD # 121,VAN NUYS,,
1543,,,,,,,,,,,GENESIS MINI MARKET,12020 LON BEACH BLVD,LYNWOOD,,
1544,Andy's Surf N Turf Tacos,,369,4.5,$,"Seafood, Tacos, Breakfast & Brunch",34.2562967,-118.501618,8Hy-DH57TfUYnS6pYWBwWA,,"SURF N TURF TACO, LLC",10224 BALBOA BLVD,GRANADA HILLS,,
1545,Hot Spot Cafe & Pizza,,102,4,$,"Pizza, Sandwiches, Burgers",34.14660645,-118.249588,dKil1FUnzT5_0_GDiAmb2w,,HOT SPOT CAFE AND PIZZERIA,509 E BROADWAY,GLENDALE,,
1546,Beaches Weho,,85,3.5,$$,"Bars, American (Traditional)",34.08404,-118.38468,ZP0ACQ7YZGkBXeeEqOLevA,,BEACHES,8928 SANTA MONICA BLVD,WEST HOLLYWOOD,,
1547,Mariscos El Costeño,,12,4,,"Mexican, Seafood",33.91739,-118.16928,ioKQhmewdn7Ea7YL-kRf5A,,MARISCOS EL COSTENO,12019 GARFIELD AVE,SOUTH GATE,,
1548,Park's Liquor,,10,3,$,"Beer, Wine & Spirits",34.02322388,-117.98629,ZcbwCzXOg9W8jQPv8eacEA,,PARKS LIQUOR,907 S 7TH AVE STE #A,HACIENDA HEIGHTS,,
1549,Ok Chinese Restaurant,,128,3.5,$,"Chinese, Noodles, Asian Fusion",34.20545,-118.44835,e7HkxeJXc4wA63ywy1ziwg,,OK CHINESE RESAURANT,7400 VAN NUYS BLVD UNIT 104,VAN NUYS,,
1550,Blaze Pizza,,128,3.5,$$,"Salad, Fast Food, Pizza",34.12838185,-117.8922905,KhIDObjk_sQwZARySBBEbQ,,BLAZE PIZZA,824 E ALOSTA AVE,AZUSA,,
1551,Zono Sushi,,498,4,$$,"Sushi Bars, Japanese",34.1477124,-118.2543204,hNgjbn0LcoBsSMn6JWBfaA,,ZONO SUSHI,139 N ARTSAKH AVE,GLENDALE,,
1552,Medrano's Mexican Restaurant,,128,3.5,$$,"Mexican, Karaoke",34.4159098,-118.4730397,t7qN_2bdIH1VxbXW1fBZpA,,MEDRANO'SMEXICAN RESTAURANT,19319 SOLEDAD CANYON RD,SANTA CLARITA,,
1553,Mariscos San Isidro,,36,3.5,,"Seafood, Mexican, Bars",34.0524545,-118.0016235,_gvrswE_Wixuz2sedBMqag,,MARISCOS SAN YSIDRO,13030 VALLEY BLVD,LA PUENTE,,
1554,Porky's Carnitas,,22,3.5,,Mexican,34.017568,-118.2198274,kfqYnNV1Csqst-V_97bLLg,,PORKY'S CARNITAS,1720 S SOTO ST,LOS ANGELES,,
1555,Nouilles Of 3rds,,230,4,$$,"Soup, Cambodian, Noodles",33.78978,-118.32572,StWr6Sgw_O1eNRcGkbHPmQ,,NOUILLES OF 3RDS,2413 PACIFIC COAST HWY # 102,LOMITA,,
1556,,,,,,,,,,,PESCADERIA EL CAPITAN,4501 ALAMEDA ST # P-4,LOS ANGELES,,
1557,Thien Tam Vegetarian Restaurant,,345,4.5,$,"Vegetarian, Vietnamese",34.06308,-118.04526,aB-aP1McgtNKR0qj2it5aw,,THIEN TAM VEGETARIAN RESTAURANT,10345 GARVEY AVE,EL MONTE,,
1558,,,,,,,,,,,JOE'S AND GEORGE'S LIQUOR,7523 E SLAUSON AVE,COMMERCE,,
1559,Gelson's,,105,3.5,$$,"Delis, Grocery, Beer, Wine & Spirits",34.007018,-118.474928,FK4BC3QXWaTnFmxHHOVvBg,,GELSON'S MARKET #29 - SUSHI,2627 LINCOLN BLVD,SANTA MONICA,,
1560,JC's Kitchen,,207,5,$,"Tacos, Breakfast & Brunch, Beer Bar",33.9814959,-118.037618,v8CmLts-PDo8ql03-1Vp_A,,JC'S KITCHEN,6541 GREENLEAF,WHITTIER,,
1561,Pacific Kitchen,,288,4.5,$$,"Poke, Japanese, Hawaiian",34.38670589,-118.5812596,Z1ZpBP8GX4uRdkbf8zkapg,,PACIFIC KITCHEN,25810 HEMINGWAY AVE,STEVENSON RANCH,,
1562,,,,,,,,,,,"WESTERN REFINING RETAIL, LLC STORE #68539",11105 BALBOA BLVD,GRANADA HILLS,,
1563,Good People Coffee,,223,4.5,$$,Coffee Roasteries,34.04467,-118.45449,5d7R2jwbm6ylP3GkLOWK2A,,GOOD PEOPLE COFFEE CO,11609 SANTA MONICA BLVD,LOS ANGELES,,
1564,,,,,,,,,,,MIKE MEAT AND BEER MARKET,4851 LONG BEACH AVE,LOS ANGELES,,
1565,Petit Trois,,696,3.5,$$$,"French, Breakfast & Brunch, Beer, Wine & Spirits",34.14818768,-118.4314417,rqEyfQSNMjf76iyv75fYnw,,PETIT TROIS LE VALLEY,13705 VENTURA BLVD,SHERMAN OAKS,,
1566,Halal Boys,,121,4.5,$$,"Mediterranean, Halal",34.20179,-118.55398,BoMtVSMcORHzrXB-IVW7AQ,,HALAL BOYS,7221 TAMPA AVE,RESEDA,,
1567,,,,,,,,,,,BON APPETIT- PAWS N GO,901 E ALOSTA AVE,AZUSA,,
1568,Tea N' Me,,322,4.5,$,"Coffee & Tea, Bubble Tea, Juice Bars & Smoothies",34.13906764,-118.2154596,Hs0ik19dLbGNPl6AWjtdCQ,,TEA N' ME,2256 COLORADO BLVD # 108,LOS ANGELES,,
1569,Dunkin',,8,3.5,,"Coffee & Tea, Donuts",34.6752228,-118.1480149,0atJEoBDYfZs0X7wERbt4A,,DUNKIN DONUTS,43615 W 10TH ST # 101,LANCASTER,,
1570,Sweet Rose Creamery,,63,3.5,$$,Ice Cream & Frozen Yogurt,34.0002689,-118.4820666,mxgkJxs0Hw0CiOp7EuhApQ,,SWEET ROSE CREAMERY,2726 MAIN ST,SANTA MONICA,,
1571,Jersey Mike's Subs,,64,3.5,$,"Sandwiches, Fast Food, Delis",34.06935372,-117.972809,e6XFCa65CyZcVLRac5A9bw,,JERSEY MIKE'S SUBS,13916 GARVEY AVE @ 102,BALDWIN PARK,,
1572,,,,,,,,,n1ekrlmzCcMjWAGAwDPXcg,,5.2 PATIO,3231 FOOTHILL BLVD STE 204,LA CRESCENTA,,
1573,Don Chato,,95,4,$$,"Mexican, Seafood, Bars",34.5797689,-118.0761151,XnKzNDgstQODhrsY6epduQ,,DON CHATO MEXICAN RESTAURANT,38350 E 30TH ST,PALMDALE,,
1574,Pita Hut,,66,4.5,$$,Mediterranean,34.10211,-118.30005,9HfPjgdTI1v-b5Rty_BLzg,,PITA HUT,5065 HOLLYWOOD BLVD STE 102,LOS ANGELES,,
1575,Surf n Turf Taco,,94,4.5,$,"Mexican, Seafood, Latin American",34.435984,-118.562636,TbcNNA3Y7BGiGONa2ceRTg,,SURF N TACO,27530 NEWHALL RANCH RD # 101,VALENCIA,,
1576,Aiden's Grill,,159,4.5,$$,"Persian/Iranian, Sandwiches, Burgers",34.239507,-118.2647778,amfg_F0uBKoDqj0KYyeWxg,,AIDEN'S CLASSIC GRILL,3922 FOOTHILL BLVD,LA CRESCENTA,,
1577,Circle K,,9,3.5,$$,Convenience Stores,33.91727377,-118.1185251,wyUYPszABGyuJNjuEn906w,,CIRCLE K,9809 IMPERIAL,DOWNEY,,
1578,Mari Kimbap Shop,,244,4.5,$,Korean,34.063728,-118.296098,GaRW1RqFkdeuczWjta7jrA,,MARI KIMBAP SHOP,3417 W 6TH ST,LOS ANGELES,,
1579,,,,,,,,,,,99 CENT MAIN  DISCOUNT,10102 S MAIN ST,LOS ANGELES,,
1580,REVIVE Healthy Eating,,124,5,$$,"Vegetarian, Juice Bars & Smoothies, Acai Bowls",34.12766212,-117.8304779,4hDxD7uijFlIJU-Q-1z4vw,,"REVIVE SALADS, PROTEINS & MORE",1820 E ROUTE 66,GLENDORA,,
1581,Endurance Sports Nutrition,,6,5,,Vitamins & Supplements,33.9628299,-118.03366,yCVzNaW3k9P8kPgRHXRMEw,,ENDURANCE SPORTS NUTRITION,8317 PAINTER AVE # 5,WHITTIER,,
1582,,,,,,,,,,,FISH MARKET NO.1,8911 S CENTRAL AVE,LOS ANGELES,,
1583,Carl's Jr,,81,2.5,$,"Fast Food, Burgers",34.05795884,-118.3642236,0Zn-kJQGZy1fFQHDzHi1HQ,,CARLS JR #97,1005 S FAIRFAX AVE,LOS ANGELES,,
1584,Cold Stone Creamery,,77,3,$$,"Ice Cream & Frozen Yogurt, Custom Cakes, Cupcakes",34.2082751,-118.5094806,OoDMGCT3jdrJoHOjwEbCMQ,,COLD STONE CREAMERY,17270 SATICOY ST,VAN NUYS,,
1585,Jayde's Market,,66,4.5,$$$,"Grocery, Delis, Health Markets",34.127896,-118.44447,QThXF4ayfSXshKIXeGX6eQ,,JAYDE'S MARKET -  DELI/MEAT,2964 N BEVERLY GLEN CIR,LOS ANGELES,,
1586,Hijiri Japanese Restaurant,,37,4,$$,Japanese,34.09213667,-118.1336567,aIWjtD9hQPpHDulXYhlz-w,,HIJIRI JAPANESE RESTAURANT,621 W MAIN ST,ALHAMBRA,,
1587,The Habit Burger Grill,,140,4,$$,"Burgers, Sandwiches, Salad",33.94577,-118.32885,g2lHcWeECUgsqQmg7NDAwg,,THE HABIT BURGER GRILL #194,3245 W CENTURY BLVD,INGLEWOOD,,
1588,El Infierno Restaurant,,55,2.5,$,Mexican,33.91715886,-118.208988,FYl3LT_kmY35YQLKGiN-sA,,EL INFIERNO RESTAURANT,12130 LONG BEACH BLVD,LYNWOOD,,
1589,,,,,,,,,,,MARY MARKET,4550 MARATHON ST,LOS ANGELES,,
1590,,,,,,,,,,,UNCLE MIKE'S KITCHEN,6407 VAN NUYS BLVD,LOS ANGELES,,
1591,Ding Tea West Covina,,185,4,$,"Coffee & Tea, Bubble Tea",34.0099491,-117.885897,0WSMqSaQzfUyfyHpyAj5lA,,DING TEA LLC,19032 LA PUENTE RD,WEST COVINA,,
1592,Pisco Sour Market,,16,3.5,,"Peruvian, Beer, Wine & Spirits, Imported Food",34.2211469,-118.5529812,sCMUu_fXKFjuz-mvvBhI1A,,PISCO SOUR MARKET,19239 ROSCOE BLVD,NORTHRIDGE,,
1593,,,,,,,,,,,"WUH FUNG 2016, INC.",117 W GARVEY AVE UNIT C,MONTEREY PARK,,
1594,Gabriella's New York City Pizza,,3,4,,Pizza,33.988502,-118.47478,8CGR1wce58mD0D7j2yS75Q,,GABRIELLA'S PIZZA,1301 OCEAN FRONT WALK,VENICE,,
1595,Cafe Dione,,7,4.5,,"Cafes, Breakfast & Brunch",34.1847901,-118.4492682,XUvkE7O-ScbZahgdgMI_CQ,,CAFE DIONE',14511 SYLVAN ST,VAN NUYS,,
1596,,,,,,,,,,,SA RESTAURANT,3859 BROADWAY PL,LOS ANGELES,,
1597,A A Ginseng Wholesale,,7,4,$$,"Health Markets, Grocery",33.988471,-117.9029104,C8LOh1OCRJZObiuDCheoXA,,AA GINSENG WHOLESALE INC.,18438 COLIMA RD 12,ROWLAND HEIGHTS,,
1598,,,,,,,,,,,NOIL USA INC,710 E D ST,WILMINGTON,,
1599,,,,,,,,,,,MICKEY'S NUTRITION,7096 E GAGE AVE,COMMERCE,,
1600,,,,,,,,,,,VBLB LLC,801 OCEAN FRONT WALK STE 2,VENICE,,
1601,La Cocinita,,277,4.5,$,Mexican,34.07034,-117.96508,yNmN8LfdO0yEKyaW-VbicA,,LA COCINITA,3100 BIG DALTON AVE # 180,BALDWIN PARK,,
1602,La Vaca Brazilian Grill,,68,3,$$,"Brazilian, Barbeque, Salad",34.0590031,-118.418866,h7bYhg1wvmBhoGOZlLw3Mg,,LA VACA RESTARAUNT,10250 SANTA MONICA BLVD # FC5,LOS ANGELES,,
1603,310 Coffee Company,,157,4.5,$,Coffee & Tea,34.0047321,-118.4210541,HBZTzkCzHs0IKkv1aNcl1g,,310 COFFEE COMPANY,11623 WASHINGTON PL,LOS ANGELES,,
1604,Chronic Tacos,,2,1.5,,"Mexican, Gluten-Free, Tapas/Small Plates",33.851801,-118.14098,rAqF9sd5Jhadwl6iEENCCA,,CHRONIC TACOS,500 LAKEWOOD CENTER MALL,LAKEWOOD,,
1605,Wu Ming Hot Pot,,67,3.5,$$$,"Chinese, Hot Pot",34.08058,-118.09301,DRMQg8YeBDPs5adVaYwrUg,,HOT POT,529 E VALLEY BLVD # 168,SAN GABRIEL,,
1606,Wang Fu Asian Cuisine,,37,3.5,$$,Asian Fusion,34.1544422,-118.4708584,D-Lwu6032cIc1DN7X8dFBg,,WANG FU ASIAN CUISINE,15466 VENTURA BLVD,SHERMAN OAKS,,
1607,Mamilla,,66,4,,"Mediterranean, Kosher",34.05431555,-118.3804009,Mvl69G--JEFA8xlN21xqpw,,MAMILLA,8657 W PICO BLVD,LOS ANGELES,,
1608,Grand Bawarchi,,161,3.5,$$,Indian,34.20252,-118.60629,AMwLgSpIFWG_fLbwynA96Q,,GRAND BAWARCHI,7257 TOPANGA CANYON BLVD,CANOGA PARK,,
1609,,,,,,,,,,,REINAS PUPUSERIA #2,1682 E VERNON AVE,LOS ANGELES,,
1610,US Post Office,,16,2.5,,"Post Offices, Shipping Centers",33.975993,-118.25674,CnjpVjGn_nzDRFhNgv6nDA,,"LOS ANGELES POST OFFICE CAFE, LLC",7001 S CENTRAL AVE,LOS ANGELES,,
1611,Dos Amigos Gardunos Mexican Restaraunt,,78,3.5,$,Mexican,33.9231814,-118.0213892,FWXMw-Us6Asa6_qYlDYs0Q,,DOS AMIGOS RESTAURANT,14567 TELEGRAPH RD,LA MIRADA,,
1612,,,,,,,,,,,NO' ELANI'S SHAVED ICE,23713 VANOWEN ST,WEST HILLS,,
1613,Saver Liquor,,6,1,$$$$,"Beer, Wine & Spirits",34.07627061,-118.2942977,Bpw6IEuYyaogXeXYOJ0Enw,,SAVER LIQUOR,3940 BEVERLY BLVD,LOS ANGELES,,
1614,,,,,,,,,,,LA INCOMPARABLE MARKET,4140 WHITTIER BLVD,LOS ANGELES,,
1615,Fifty One,,396,4,$$,Asian Fusion,34.023036,-118.394555,hIfXQ3hLpPr57j1_Km2iTg,,FIFTY ONE,9540 WASHINGTON BLVD,CULVER CITY,,
1616,Tandoori Eats,,406,4.5,$$,Indian,34.02900138,-118.4034635,RnblmIZbbETiuW7bDOdRAw,,TANDOORI EATS,10004 NATIONAL BLVD,LOS ANGELES,,
1617,Arcwood Wine Bar,,218,4.5,$$,"Wine Bars, Tapas/Small Plates, American (New)",34.1701124,-118.5397104,4cQulD5m4yCDtwnMc9kE1Q,,ARCWOOD WINE BAR,18636 W VENTURA BLVD,TARZANA,,
1618,Erewhon Market,,208,3.5,$$$,"Grocery, Organic Stores, Juice Bars & Smoothies",34.03742,-118.47512,_NZiMtEBc7HAHpwKvkTlAw,,EREWHON MARKET,2800 WILSHIRE BLVD,SANTA MONICA,,
1619,Green Kitchen,,12,2,,Chinese,34.07915,-118.09888,nJ5SFu5aEfwrgzH9cqjDXQ,,GREEN KITCHEN,120 E VALLEY BLVD STE A,SAN GABRIEL,,
1620,,,,,,,,,,,EL CAMINO REAL BAR,6400 S CENTRAL AVE,LOS ANGELES,,
1621,Gyromania,,1415,5,$$,"Greek, Mediterranean",34.421362,-118.497009,NLtBWRPnMdxO5Fl8TmQvWA,,GYROMANIA,20655 SOLEDAD CANYON RD,SANTA CLARITA,,
1622,It's Boba Time,,190,4,$,"Bubble Tea, Juice Bars & Smoothies, Acai Bowls",34.24176631,-118.5611077,SUnMJILeHUw2a10zO1BMNQ,,IT'S BOBA TIME,19600 PLUMMER ST # 600,NORTHRIDGE,,
1623,Thai Divine Bistro,,151,4,$$,"Thai, Asian Fusion",34.14529,-118.00061,Vm-u8-KCoJlRq6P9T6WXtw,,THAI DIVINE BISTRO,614 S MYRTLE AVE,MONROVIA,,
1624,,,,,,,,,,,DICA 99 UP,5934 SANTA MONICA BLVD,LOS ANGELES,,
1625,Kopan Ramen - UCLA,,369,4,$$,Ramen,34.06078,-118.44603,EcyjfiHLGYspEZeWW9YGow,,KOPAN RAMEN,1091 BROXTON AVE,LOS ANGELES,,
1626,Del Taco,,50,2,$,"Mexican, Fast Food",34.06707,-117.92672,dnklVbqhjy3qXJhnnymAxA,,DEL TACO #1219,440 S VINCENT AVE,WEST COVINA,,
1627,Bavel,,1396,4.5,$$$,Middle Eastern,34.04151,-118.23261,wo3wnj3pMSOPkzqpvbey-g,,BAVEL,500 MATEO ST,LOS ANGELES,,
1628,,,,,,,,,,,DIAZ STUDIO OF DANCE INC,3851 OVERLAND AVE # 80,CULVER CITY,,
1629,Path-People Assisting the Homeless,,1,5,,Community Service/Non-Profit,34.03688812,-118.4368668,X2BOI6colodyxmeTLU7aVQ,,PATH - PEOPLE ASSISTING THE HOMELESS,2346 COTNER AVE,LOS ANGELES,,
1630,Walgreens,,23,3.5,$,"Drugstores, Cosmetics & Beauty Supply, Convenience Stores",34.4949446,-118.6261906,d9cXh1idMdF0nbg-gV19pQ,,WALGREENS #7529,27983 SLOAN CANYON RD,CASTAIC,,
1631,Shinderman Café,,8,3.5,$$,"Cafes, Sandwiches",34.0938878,-118.1298736,zo55Hu3NElB3rk9AFwh-EA,,SHINDERMAN CAFE,235 W MAIN ST # A,ALHAMBRA,,
1632,La Michoacana Tradicional 2,,45,4,$$,Ice Cream & Frozen Yogurt,34.1143749,-117.9066427,iE1U5W5WhdfWbje5vR814Q,,LA MICHOACANA TRADICIONAL #2,131 E GLADSTONE ST,AZUSA,,
1633,Chick-fil-A,,195,3.5,$,Fast Food,34.0493889,-118.2594226,903X7MzJqEW6vKkEF6IDLw,,CHICK-FIL-A,660 S FIGUEROA ST # 100,LOS ANGELES,,
1634,Grocery Outlet Bargain Market,,31,3.5,$,"Grocery, Specialty Food, Beer, Wine & Spirits",33.91849,-117.99542,YhwK1EuDTc7JIiu3W99MTA,,GROCERY OUTLET,15745 IMPERIAL HWY STE B,LA MIRADA,,
1635,J's Grill,,107,4,$,"Breakfast & Brunch, Burgers, Mexican",33.94026316,-117.9815825,bGc9qqXTkb6mNCmMYeimbA,,J'S GRILL,16347 WHITTIER BLVD,WHITTIER,,
1636,Los Angeles City College,,140,3,,Colleges & Universities,34.08713525,-118.292993,p5f5pEDztzN9HYgJvvs4rg,,PACIFIC DINING- CITY COLLEGE- PEETS,855 N VERMONT AVE,LOS ANGELES,,
1637,Pj's Grill,,499,4,$,"Hot Dogs, Burgers, Cheesesteaks",33.858534,-118.264203,Zgc12YTuQo8ESZ9TFP2IoA,,"PJ'S GRILL UNIVERSITY, LLC",675 E UNIVERSITY DR,CARSON,,
